Age,Gender,Marital_Status,Customer_Region,Product_Category,Preferred_Payment_Method,Preferred_Delivery_Option,Device_Used,Annual_Income,Spending_Score,Average_Order_Value,Number_of_Orders,Review_Score,Age_Group,Engagement_Level,High_Spender,Cluster
23,1,1,Asia,Electronics,PayPal,Same-Day,Desktop,105980,15,244.86,87,5,18-25,Active,0,2
28,0,1,Asia,Sports,Net Banking,Same-Day,Mobile,31560,31,506.51,28,5,26-35,Occasional,0,1
31,1,1,Asia,Beauty,Credit Card,Express,Desktop,158407,42,557.3,57,3,26-35,Occasional,0,1
67,1,1,Asia,Fashion,PayPal,Express,Mobile,72492,51,133.6,87,2,60+,Occasional,0,0
45,0,1,North America,Sports,Net Banking,Express,Tablet,163936,10,402.72,83,2,36-45,Highly Active,0,2
29,1,1,North America,Sports,Credit Card,Same-Day,Tablet,82209,34,453.03,25,4,26-35,Highly Active,0,2
42,1,0,Asia,Fashion,Net Banking,Same-Day,Tablet,129789,8,927.61,50,4,36-45,Occasional,0,1
58,0,0,South America,Sports,Net Banking,Express,Desktop,100365,41,946.43,5,1,46-60,Active,0,3
39,1,0,Europe,Sports,PayPal,Standard,Desktop,195703,42,309.01,29,3,36-45,Occasional,0,1
22,1,0,South America,Sports,Credit Card,Express,Desktop,102166,71,9.33,4,1,18-25,Occasional,0,1
25,1,1,North America,Electronics,Net Banking,Same-Day,Mobile,33701,41,137.7,59,1,18-25,Occasional,0,1
31,0,1,South America,Sports,Debit Card,Express,Tablet,32992,28,76.31,61,4,26-35,Active,0,2
26,0,1,Asia,Sports,Debit Card,Same-Day,Tablet,128741,91,393.2,48,1,26-35,Occasional,0,1
60,1,1,South America,Sports,Net Banking,Same-Day,Mobile,104477,32,500.2,37,1,46-60,Active,0,3
47,1,0,Asia,Home,Debit Card,Standard,Mobile,27989,49,61.09,60,3,46-60,Active,0,3
42,1,0,South America,Fashion,Debit Card,Standard,Mobile,114356,25,860.53,95,1,36-45,Active,0,2
25,1,1,Europe,Electronics,Debit Card,Express,Tablet,174018,10,607.14,99,5,18-25,Occasional,0,1
68,0,0,Asia,Sports,Net Banking,Express,Desktop,73885,82,528.42,56,4,60+,Occasional,1,0
18,1,1,North America,Sports,Net Banking,Standard,Tablet,126953,76,753.15,99,5,18-25,Active,1,2
58,1,1,South America,Beauty,PayPal,Express,Desktop,111671,64,261.29,5,2,46-60,Active,0,3
58,1,0,Europe,Beauty,Net Banking,Standard,Tablet,110770,59,891.25,57,2,46-60,Occasional,1,3
46,0,0,South America,Electronics,Debit Card,Same-Day,Mobile,172868,65,298.22,24,5,46-60,Active,0,3
43,0,1,South America,Beauty,Credit Card,Standard,Desktop,176608,87,998.3,21,3,36-45,Active,1,2
44,1,1,North America,Beauty,Net Banking,Express,Desktop,62070,91,816.1,57,3,36-45,Occasional,1,1
26,0,0,South America,Home,Credit Card,Express,Mobile,132316,54,696.07,7,3,26-35,Active,1,2
56,1,0,Asia,Home,Debit Card,Standard,Mobile,74777,3,615.18,7,4,46-60,Occasional,0,3
68,0,0,North America,Home,Credit Card,Standard,Desktop,80481,100,129.1,54,2,60+,Highly Active,0,0
64,0,1,Europe,Fashion,PayPal,Same-Day,Desktop,71544,44,973.59,26,5,60+,Occasional,0,0
31,0,0,Asia,Sports,Debit Card,Standard,Mobile,127779,84,863.3,51,1,26-35,Active,1,2
43,1,0,Asia,Fashion,Debit Card,Same-Day,Desktop,57660,25,193.59,70,4,36-45,Occasional,0,1
26,1,0,North America,Sports,PayPal,Same-Day,Desktop,44391,29,486.84,61,4,26-35,Occasional,0,1
42,1,1,North America,Sports,Net Banking,Standard,Tablet,64902,46,505.43,15,5,36-45,Occasional,0,1
54,1,1,South America,Fashion,PayPal,Same-Day,Desktop,104794,68,768.61,77,2,46-60,Active,1,3
65,1,1,Europe,Beauty,PayPal,Express,Desktop,68518,100,451.88,79,5,60+,Occasional,0,0
29,1,0,North America,Sports,Debit Card,Standard,Tablet,137559,70,836.14,58,2,26-35,Occasional,1,1
47,1,1,North America,Electronics,Debit Card,Standard,Tablet,136993,54,710.25,26,1,46-60,Occasional,1,3
58,0,1,South America,Home,Net Banking,Same-Day,Tablet,122230,22,84.09,89,4,46-60,Active,0,3
20,0,1,North America,Fashion,Debit Card,Same-Day,Desktop,77837,53,853.01,58,4,18-25,Active,1,2
29,1,0,Asia,Electronics,PayPal,Express,Desktop,163460,75,225.09,69,2,26-35,Occasional,0,1
36,1,0,North America,Home,Debit Card,Standard,Desktop,128018,33,983.84,80,4,36-45,Active,0,2
50,1,1,South America,Fashion,PayPal,Same-Day,Mobile,143897,49,970.51,75,2,46-60,Occasional,0,3
51,0,0,Europe,Sports,PayPal,Standard,Tablet,105748,78,451.74,43,3,46-60,Active,0,3
18,0,0,North America,Beauty,Debit Card,Standard,Tablet,132151,74,121.91,7,3,18-25,Occasional,0,1
60,1,0,North America,Home,Credit Card,Express,Tablet,40325,99,301.37,18,3,46-60,Active,0,3
61,1,0,South America,Beauty,Net Banking,Standard,Tablet,172754,45,211.94,17,2,60+,Occasional,0,0
19,0,0,South America,Fashion,Net Banking,Standard,Mobile,59314,36,379.52,41,4,18-25,Active,0,2
46,1,0,South America,Home,Credit Card,Same-Day,Tablet,149848,11,908.42,71,1,46-60,Active,0,3
33,1,0,Asia,Sports,PayPal,Standard,Tablet,74129,17,211.43,14,4,26-35,Occasional,0,1
50,0,1,Asia,Sports,Credit Card,Same-Day,Tablet,77774,18,458.9,43,4,46-60,Active,0,3
40,1,0,Asia,Home,Net Banking,Same-Day,Mobile,68530,39,740.73,8,5,36-45,Active,0,2
20,1,0,North America,Fashion,Credit Card,Express,Tablet,102960,24,225.43,78,3,18-25,Active,0,2
47,0,0,Europe,Sports,Debit Card,Same-Day,Mobile,184920,76,480.03,6,3,46-60,Occasional,0,3
25,0,1,South America,Fashion,Credit Card,Same-Day,Desktop,84157,73,633.48,70,5,18-25,Occasional,1,1
58,0,0,South America,Sports,Debit Card,Same-Day,Mobile,108122,47,462.41,42,1,46-60,Active,0,3
68,1,0,Asia,Beauty,Net Banking,Standard,Desktop,68483,25,56.21,13,5,60+,Occasional,0,0
50,1,1,South America,Electronics,Credit Card,Standard,Tablet,57189,47,676.46,17,5,46-60,Highly Active,0,3
31,0,1,Asia,Home,Credit Card,Same-Day,Tablet,63049,62,667.71,45,5,26-35,Occasional,1,1
57,0,1,South America,Electronics,Net Banking,Standard,Tablet,47344,48,285.1,49,2,46-60,Highly Active,0,3
53,1,1,Europe,Beauty,Net Banking,Standard,Tablet,184943,41,432.89,98,2,46-60,Occasional,0,3
50,0,0,Europe,Home,Credit Card,Standard,Tablet,46801,89,351.66,6,3,46-60,Highly Active,0,3
18,0,1,North America,Home,Debit Card,Same-Day,Desktop,145103,74,757.22,44,4,18-25,Occasional,1,1
67,1,0,Asia,Sports,Net Banking,Same-Day,Tablet,102399,90,813.25,43,3,60+,Occasional,1,0
52,0,1,Asia,Electronics,PayPal,Same-Day,Mobile,106762,100,864.22,76,3,46-60,Occasional,1,3
53,0,1,Europe,Beauty,Credit Card,Standard,Mobile,90282,100,981.32,85,5,46-60,Active,1,3
30,0,1,South America,Home,Net Banking,Standard,Mobile,178363,35,133.64,41,1,26-35,Occasional,0,1
61,0,1,Europe,Sports,Credit Card,Express,Desktop,152322,85,828.28,3,5,60+,Active,1,0
40,1,1,Europe,Home,Debit Card,Standard,Tablet,20358,80,29.94,11,1,36-45,Active,0,2
38,0,1,North America,Beauty,Debit Card,Same-Day,Desktop,106278,46,322.59,58,4,36-45,Active,0,2
27,1,1,North America,Beauty,Credit Card,Standard,Mobile,142598,37,216.95,2,2,26-35,Occasional,0,1
46,0,1,Europe,Electronics,Debit Card,Same-Day,Tablet,127129,57,384.66,54,1,46-60,Occasional,0,3
23,1,1,Asia,Electronics,Debit Card,Express,Desktop,127378,63,72.96,37,3,18-25,Occasional,0,1
60,1,0,Asia,Beauty,Debit Card,Same-Day,Tablet,35849,18,273.53,79,4,46-60,Active,0,3
20,0,0,Asia,Sports,Credit Card,Same-Day,Tablet,115996,19,695.27,72,5,18-25,Occasional,0,1
46,1,0,South America,Beauty,Net Banking,Same-Day,Mobile,115442,27,557.38,72,5,46-60,Active,0,3
68,0,1,Asia,Sports,Debit Card,Express,Tablet,196985,42,697.3,36,2,60+,Active,0,0
65,1,0,North America,Electronics,Debit Card,Express,Desktop,40817,9,369.92,20,4,60+,Active,0,0
60,0,1,Asia,Fashion,Net Banking,Express,Mobile,139241,72,405.87,48,2,46-60,Occasional,0,3
25,1,1,Asia,Fashion,Net Banking,Express,Desktop,67346,52,696.29,83,1,18-25,Occasional,1,1
55,1,1,South America,Beauty,Net Banking,Standard,Desktop,29251,24,606.28,31,3,46-60,Occasional,0,3
27,0,1,Asia,Sports,PayPal,Same-Day,Mobile,177118,40,862.22,61,4,26-35,Active,0,2
63,1,0,South America,Sports,PayPal,Same-Day,Desktop,112043,91,28.68,81,1,60+,Occasional,0,0
54,1,0,Europe,Beauty,Net Banking,Standard,Desktop,181328,71,620.27,63,1,46-60,Occasional,1,3
44,0,1,South America,Fashion,PayPal,Same-Day,Tablet,187196,33,107.17,29,1,36-45,Occasional,0,1
52,0,1,Asia,Beauty,Debit Card,Same-Day,Mobile,76656,38,955.61,8,4,46-60,Occasional,0,3
39,1,1,Europe,Electronics,PayPal,Same-Day,Mobile,108808,89,698.21,91,1,36-45,Occasional,1,1
38,0,0,South America,Beauty,Net Banking,Express,Mobile,151944,25,214.77,29,2,36-45,Occasional,0,1
21,1,0,North America,Beauty,PayPal,Standard,Mobile,29621,69,471.49,96,1,18-25,Occasional,0,1
53,0,0,Asia,Sports,Net Banking,Standard,Mobile,191148,67,570.35,32,3,46-60,Occasional,1,3
62,1,0,South America,Home,Credit Card,Express,Mobile,36947,38,492.8,74,1,60+,Active,0,0
59,0,1,North America,Beauty,Credit Card,Same-Day,Tablet,169815,23,664.77,96,1,46-60,Occasional,0,3
46,0,0,Asia,Home,Debit Card,Express,Tablet,96864,6,636.34,5,3,46-60,Active,0,3
49,0,0,South America,Fashion,Net Banking,Standard,Tablet,44469,100,666.64,67,1,46-60,Active,1,3
54,1,1,Asia,Sports,Debit Card,Standard,Desktop,156225,90,986.43,30,1,46-60,Active,1,3
21,1,0,South America,Electronics,Credit Card,Standard,Tablet,52054,23,34.35,7,3,18-25,Occasional,0,1
65,0,1,Europe,Home,PayPal,Express,Tablet,181440,44,281.15,70,2,60+,Occasional,0,0
68,1,0,Asia,Home,PayPal,Express,Mobile,35781,19,80.4,96,3,60+,Active,0,0
51,0,1,South America,Beauty,Debit Card,Same-Day,Desktop,33113,57,597.61,5,2,46-60,Active,1,3
50,0,1,North America,Beauty,Net Banking,Same-Day,Mobile,129550,62,879.29,30,1,46-60,Active,1,3
36,0,0,North America,Fashion,Net Banking,Standard,Desktop,107021,67,361.79,76,5,36-45,Occasional,0,1
32,0,1,South America,Beauty,Net Banking,Express,Tablet,123183,19,641.65,19,2,26-35,Occasional,0,1
54,1,1,Asia,Sports,Net Banking,Same-Day,Desktop,35773,7,32.27,73,2,46-60,Occasional,0,3
38,1,0,Europe,Fashion,Net Banking,Standard,Tablet,154109,62,28.33,13,2,36-45,Active,0,2
22,0,1,North America,Electronics,Debit Card,Same-Day,Desktop,160262,26,536.09,37,3,18-25,Occasional,0,1
49,1,0,Europe,Home,Debit Card,Standard,Tablet,124729,90,632.13,80,4,46-60,Active,1,3
19,1,1,South America,Sports,Net Banking,Standard,Mobile,53427,2,822.57,80,3,18-25,Highly Active,0,2
27,1,1,South America,Sports,Net Banking,Express,Desktop,189341,20,801.26,19,4,26-35,Active,0,2
22,0,0,South America,Fashion,PayPal,Standard,Desktop,52098,40,32.51,68,3,18-25,Active,0,2
28,0,0,South America,Sports,Credit Card,Express,Mobile,94056,68,64.07,68,1,26-35,Active,0,2
53,0,1,Asia,Fashion,Debit Card,Standard,Desktop,148051,15,914.19,64,5,46-60,Occasional,0,3
47,1,1,South America,Beauty,Credit Card,Standard,Mobile,143415,74,714.01,70,3,46-60,Occasional,1,3
32,1,1,Asia,Sports,Credit Card,Same-Day,Mobile,196557,72,809.14,57,2,26-35,Active,1,2
47,0,0,South America,Beauty,Debit Card,Standard,Desktop,26560,22,871.95,99,4,46-60,Occasional,0,3
34,1,1,Europe,Electronics,Debit Card,Express,Mobile,116275,79,402.25,28,1,26-35,Occasional,0,1
45,1,0,North America,Home,PayPal,Same-Day,Tablet,146979,65,454.76,5,5,36-45,Occasional,0,1
19,1,0,North America,Electronics,PayPal,Same-Day,Tablet,189696,24,267.78,48,4,18-25,Occasional,0,1
66,0,1,Europe,Home,Net Banking,Express,Mobile,58387,30,203.86,27,5,60+,Active,0,0
33,0,1,Europe,Electronics,Net Banking,Same-Day,Desktop,47329,15,605.94,79,3,26-35,Occasional,0,1
42,1,0,South America,Home,Debit Card,Express,Tablet,128613,52,688.44,77,4,36-45,Occasional,1,1
25,0,1,Asia,Sports,Debit Card,Same-Day,Mobile,44491,10,328.84,82,1,18-25,Active,0,2
47,0,0,Asia,Fashion,Net Banking,Standard,Mobile,81497,7,815.82,59,1,46-60,Active,0,3
25,0,0,Europe,Fashion,Net Banking,Express,Tablet,160508,16,641.57,60,1,18-25,Occasional,0,1
49,0,1,North America,Home,PayPal,Express,Tablet,119823,25,671.58,67,1,46-60,Occasional,0,3
28,0,0,South America,Sports,PayPal,Express,Tablet,148370,26,511.96,32,2,26-35,Active,0,2
61,0,1,Asia,Sports,Net Banking,Same-Day,Desktop,56379,44,635.82,80,2,60+,Highly Active,0,0
65,1,1,South America,Home,Credit Card,Standard,Tablet,47321,32,514.5,11,4,60+,Active,0,0
44,1,1,South America,Home,Net Banking,Same-Day,Tablet,134563,52,68.24,58,4,36-45,Occasional,0,1
25,1,1,South America,Beauty,Net Banking,Express,Mobile,77042,72,785.45,7,3,18-25,Occasional,1,1
69,1,0,North America,Beauty,Net Banking,Standard,Mobile,78930,36,410.96,22,1,60+,Active,0,0
33,0,1,North America,Beauty,Net Banking,Express,Mobile,24904,39,301.33,4,4,26-35,Active,0,2
33,0,0,South America,Fashion,Debit Card,Standard,Desktop,48707,50,185.72,85,5,26-35,Occasional,0,1
28,1,0,South America,Electronics,Net Banking,Express,Mobile,56409,51,212.73,51,5,26-35,Active,0,2
41,0,1,Asia,Electronics,PayPal,Express,Tablet,143901,72,728.47,89,5,36-45,Occasional,1,1
53,1,0,Europe,Sports,Credit Card,Same-Day,Desktop,136770,2,968.65,14,5,46-60,Occasional,0,3
49,1,1,South America,Sports,Credit Card,Same-Day,Desktop,150467,62,616.12,20,2,46-60,Active,1,3
54,0,1,Asia,Fashion,Debit Card,Standard,Desktop,199357,82,610.57,36,5,46-60,Occasional,1,3
60,0,0,Europe,Electronics,Net Banking,Standard,Mobile,122677,20,53.45,40,1,46-60,Occasional,0,3
37,1,0,North America,Beauty,Credit Card,Same-Day,Mobile,178893,63,419.23,70,3,36-45,Occasional,0,1
40,0,0,South America,Beauty,Net Banking,Standard,Desktop,123834,85,848.37,96,4,36-45,Active,1,2
45,0,0,South America,Electronics,PayPal,Standard,Desktop,197544,82,604.63,37,2,36-45,Occasional,1,1
64,0,0,Asia,Sports,PayPal,Same-Day,Desktop,188906,16,140.22,70,1,60+,Active,0,0
48,0,0,Europe,Electronics,Debit Card,Express,Desktop,133866,65,119.0,41,4,46-60,Active,0,3
62,0,0,Asia,Sports,Net Banking,Standard,Desktop,121129,93,363.59,3,2,60+,Occasional,0,0
61,1,0,North America,Beauty,Credit Card,Express,Desktop,50635,71,435.56,6,2,60+,Active,0,0
54,1,1,Europe,Sports,Debit Card,Express,Mobile,181933,93,233.18,4,4,46-60,Active,0,3
29,0,0,South America,Sports,Debit Card,Same-Day,Tablet,86674,29,884.68,34,1,26-35,Active,0,2
57,0,0,Europe,Sports,PayPal,Standard,Tablet,127088,15,302.37,7,5,46-60,Occasional,0,3
37,1,1,South America,Sports,Debit Card,Standard,Desktop,88778,11,479.62,90,5,36-45,Occasional,0,1
20,0,1,North America,Beauty,Debit Card,Standard,Tablet,150908,70,462.63,29,5,18-25,Occasional,0,1
40,0,0,North America,Beauty,Credit Card,Express,Desktop,113819,46,532.55,6,4,36-45,Occasional,0,1
43,0,0,North America,Sports,Debit Card,Express,Mobile,130138,69,946.91,17,1,36-45,Occasional,1,1
27,1,0,Asia,Home,Credit Card,Standard,Desktop,25158,17,238.75,41,2,26-35,Occasional,0,1
57,1,0,South America,Home,Net Banking,Standard,Mobile,127965,79,928.66,58,2,46-60,Active,1,3
52,1,0,North America,Home,Credit Card,Same-Day,Desktop,120876,71,605.01,39,3,46-60,Occasional,1,3
63,1,1,Europe,Sports,Debit Card,Standard,Tablet,33892,12,836.17,40,3,60+,Active,0,0
55,1,0,Europe,Electronics,PayPal,Standard,Tablet,23798,57,38.01,65,5,46-60,Occasional,0,3
48,1,1,Asia,Fashion,Credit Card,Same-Day,Mobile,180736,56,809.75,11,3,46-60,Occasional,1,3
61,1,1,North America,Sports,Net Banking,Same-Day,Mobile,109974,82,871.12,67,3,60+,Active,1,0
33,0,1,Asia,Fashion,Debit Card,Same-Day,Mobile,119527,29,433.58,83,3,26-35,Occasional,0,1
22,1,0,Europe,Electronics,Net Banking,Same-Day,Desktop,32279,20,766.89,37,3,18-25,Occasional,0,1
38,1,1,South America,Electronics,Debit Card,Same-Day,Mobile,144011,14,496.63,63,5,36-45,Occasional,0,1
64,0,0,Europe,Beauty,PayPal,Standard,Desktop,111566,64,143.4,26,4,60+,Occasional,0,0
43,1,0,North America,Fashion,Credit Card,Express,Desktop,113368,4,75.69,50,2,36-45,Occasional,0,1
52,0,1,South America,Sports,Debit Card,Express,Desktop,64855,11,693.84,16,1,46-60,Occasional,0,3
24,0,1,South America,Home,Credit Card,Standard,Mobile,195003,84,798.01,29,1,18-25,Highly Active,1,2
34,0,0,South America,Fashion,PayPal,Express,Mobile,166821,5,654.5,92,5,26-35,Occasional,0,1
49,0,1,Europe,Home,Net Banking,Standard,Tablet,60136,90,363.5,3,5,46-60,Occasional,0,3
19,0,0,South America,Beauty,Debit Card,Express,Desktop,105183,22,857.0,86,1,18-25,Occasional,0,1
65,0,1,South America,Fashion,PayPal,Express,Mobile,190455,10,270.87,56,5,60+,Active,0,0
56,1,1,South America,Home,Debit Card,Standard,Tablet,45959,30,493.96,88,5,46-60,Occasional,0,3
21,0,0,Europe,Sports,Credit Card,Same-Day,Desktop,198361,11,176.14,70,5,18-25,Active,0,2
57,1,1,Asia,Beauty,Net Banking,Express,Tablet,163565,78,465.72,91,5,46-60,Highly Active,0,3
29,0,1,South America,Fashion,PayPal,Express,Mobile,83054,66,453.47,81,4,26-35,Active,0,2
26,1,1,Asia,Home,Debit Card,Standard,Mobile,54265,45,331.96,77,5,26-35,Active,0,2
19,1,0,South America,Sports,Net Banking,Standard,Mobile,74019,12,918.26,71,2,18-25,Highly Active,0,2
58,0,0,North America,Fashion,Net Banking,Standard,Mobile,77297,37,706.03,36,4,46-60,Occasional,0,3
36,0,1,Europe,Electronics,Credit Card,Standard,Desktop,102788,4,309.86,21,2,36-45,Occasional,0,1
61,1,0,Asia,Electronics,Net Banking,Express,Desktop,100876,70,229.3,67,5,60+,Active,0,0
59,0,0,Asia,Electronics,Debit Card,Express,Tablet,146796,89,248.7,85,5,46-60,Active,0,3
61,0,1,North America,Fashion,Debit Card,Same-Day,Mobile,86543,92,986.86,88,2,60+,Active,1,0
42,1,0,North America,Electronics,Debit Card,Express,Tablet,128561,93,886.99,90,4,36-45,Active,1,2
51,0,1,Europe,Electronics,PayPal,Same-Day,Desktop,65426,90,304.65,12,5,46-60,Active,0,3
49,0,1,Europe,Fashion,Net Banking,Standard,Tablet,116852,22,85.1,51,2,46-60,Occasional,0,3
48,0,0,Asia,Sports,Net Banking,Express,Desktop,183194,38,65.79,59,3,46-60,Highly Active,0,3
38,0,0,Europe,Home,Net Banking,Same-Day,Tablet,88981,21,611.39,54,1,36-45,Occasional,0,1
45,1,0,Asia,Fashion,Credit Card,Standard,Tablet,84492,3,484.31,26,1,36-45,Active,0,2
25,1,0,North America,Electronics,PayPal,Standard,Desktop,118159,8,517.38,62,2,18-25,Occasional,0,1
66,0,1,North America,Home,Debit Card,Express,Mobile,165706,62,706.17,61,2,60+,Occasional,1,0
54,1,0,Europe,Fashion,Credit Card,Express,Mobile,132374,60,400.3,98,2,46-60,Occasional,0,3
46,0,0,South America,Electronics,PayPal,Standard,Tablet,49708,80,800.18,27,5,46-60,Occasional,1,3
56,1,1,Europe,Sports,Debit Card,Standard,Tablet,62214,65,45.26,71,2,46-60,Occasional,0,3
61,1,0,Asia,Home,PayPal,Same-Day,Tablet,142224,80,93.18,69,4,60+,Active,0,0
32,1,0,Asia,Fashion,Net Banking,Standard,Desktop,70526,22,350.04,40,5,26-35,Occasional,0,1
47,1,0,Asia,Beauty,Debit Card,Same-Day,Desktop,50716,73,494.9,47,3,46-60,Occasional,0,3
66,0,0,South America,Home,Net Banking,Standard,Desktop,170956,2,652.0,61,2,60+,Active,0,0
63,0,1,North America,Sports,Credit Card,Standard,Tablet,136051,33,973.38,76,3,60+,Occasional,0,0
63,0,0,Europe,Fashion,Credit Card,Express,Mobile,83946,92,643.95,85,2,60+,Occasional,1,0
19,0,0,Asia,Sports,Credit Card,Standard,Desktop,41047,45,892.16,93,5,18-25,Active,0,2
24,0,0,Europe,Beauty,Credit Card,Standard,Desktop,148765,81,277.71,52,1,18-25,Occasional,0,1
54,1,0,Europe,Home,PayPal,Standard,Tablet,63848,64,233.78,99,3,46-60,Active,0,3
59,0,1,South America,Beauty,Net Banking,Same-Day,Mobile,32446,26,788.56,46,4,46-60,Occasional,0,3
29,1,1,North America,Sports,Credit Card,Express,Tablet,155441,5,381.62,34,4,26-35,Active,0,2
50,0,1,North America,Sports,PayPal,Standard,Mobile,198184,26,273.66,10,1,46-60,Active,0,3
32,0,0,North America,Electronics,PayPal,Standard,Tablet,136492,61,605.35,93,1,26-35,Active,1,2
33,1,0,Europe,Electronics,PayPal,Standard,Tablet,41108,48,862.06,85,5,26-35,Active,0,2
30,1,0,Asia,Electronics,PayPal,Express,Desktop,65950,93,857.69,35,1,26-35,Occasional,1,1
49,1,0,North America,Home,Net Banking,Standard,Tablet,147541,92,187.08,76,3,46-60,Occasional,0,3
61,0,0,Asia,Home,Credit Card,Same-Day,Tablet,35056,83,173.58,74,5,60+,Active,0,0
35,1,1,Asia,Beauty,Net Banking,Standard,Tablet,113151,90,718.96,51,1,26-35,Occasional,1,1
53,0,0,Asia,Beauty,Net Banking,Same-Day,Desktop,128369,12,878.5,83,3,46-60,Occasional,0,3
53,1,1,South America,Home,Net Banking,Standard,Tablet,135398,15,897.89,23,3,46-60,Active,0,3
54,0,1,Europe,Sports,PayPal,Express,Tablet,197588,1,963.16,67,5,46-60,Active,0,3
63,0,1,South America,Home,Credit Card,Standard,Tablet,62959,55,500.19,23,5,60+,Active,0,0
47,1,1,South America,Home,PayPal,Standard,Desktop,62557,2,68.17,75,1,46-60,Active,0,3
29,0,0,North America,Sports,Net Banking,Standard,Desktop,139505,70,463.65,45,3,26-35,Active,0,2
31,0,0,Europe,Sports,Debit Card,Express,Desktop,112353,70,78.68,25,5,26-35,Occasional,0,1
29,1,0,Asia,Home,Credit Card,Standard,Tablet,164706,96,657.02,58,4,26-35,Occasional,1,1
49,0,1,South America,Fashion,Debit Card,Standard,Tablet,164845,6,883.65,90,2,46-60,Active,0,3
52,1,0,South America,Sports,PayPal,Express,Mobile,122934,22,441.53,73,5,46-60,Active,0,3
37,0,1,North America,Electronics,PayPal,Same-Day,Tablet,196192,3,59.66,73,3,36-45,Occasional,0,1
25,1,1,South America,Sports,Net Banking,Express,Mobile,196243,55,519.05,54,1,18-25,Active,1,2
38,1,1,South America,Electronics,PayPal,Same-Day,Desktop,50362,4,465.07,10,3,36-45,Highly Active,0,2
48,1,0,North America,Sports,PayPal,Standard,Desktop,66074,82,136.81,45,2,46-60,Active,0,3
59,0,0,Asia,Sports,PayPal,Same-Day,Desktop,77871,83,512.69,18,1,46-60,Occasional,1,3
44,1,0,North America,Fashion,Credit Card,Standard,Desktop,138222,85,425.17,39,1,36-45,Occasional,0,1
60,1,1,Asia,Electronics,Credit Card,Standard,Desktop,150426,70,520.53,11,5,46-60,Active,1,3
57,0,1,North America,Sports,Credit Card,Same-Day,Tablet,195727,22,423.37,36,3,46-60,Occasional,0,3
38,0,1,Asia,Fashion,PayPal,Standard,Tablet,106256,92,661.17,69,5,36-45,Occasional,1,1
68,0,1,Europe,Sports,Debit Card,Same-Day,Desktop,39167,91,199.48,78,2,60+,Highly Active,0,0
31,0,1,Europe,Beauty,PayPal,Express,Mobile,167161,95,946.8,47,1,26-35,Active,1,2
61,1,1,North America,Sports,Credit Card,Express,Mobile,62949,49,899.56,72,2,60+,Active,0,0
53,0,1,North America,Fashion,Net Banking,Express,Desktop,130004,63,681.02,47,2,46-60,Active,1,3
61,1,1,Asia,Home,Net Banking,Express,Mobile,49701,74,16.15,96,5,60+,Highly Active,0,0
51,1,0,South America,Fashion,PayPal,Standard,Tablet,148264,90,898.45,39,3,46-60,Active,1,3
